System_ID,Battery_Voltage,RTC_Drift_sec_per_day,Boot_Errors_Count,CMOS_Warning_Flag,Reset_BIOS_Flag,Power_Cycle_Count,System_Age_Years,Ambient_Temperature_C,Failure_Label,Failure_Mode,Failure_Flag
SYS-1427,3.01,86,1,0,0,2396,9.2,33.7,1,1,1
SYS-1428,3.16,25,0,1,0,370,6.5,33.5,0,0,0
SYS-1429,2.22,23,9,0,1,1870,5.14278530145752,33.7,1,4,1
SYS-1430,3.3,57,0,0,0,2092,3.8,31.1,0,0,0
SYS-1431,2.78,73,1,0,0,529,8.8,42.6,0,0,0
SYS-1432,3.23,55,1,0,0,309,2.3,23.8,0,0,0
SYS-1433,2.53,101,0,1,0,2682,3.8,35.1,1,1,1
SYS-1434,2.81,36,1,0,0,2980,1.8,31.5,0,0,0
SYS-1435,3.06,78,0,0,0,902,1.3,33.0,0,0,0
SYS-1436,3.07,64,1,1,0,2017,3.1,43.9,0,0,0
SYS-1437,3.3,108,1,0,0,210,9.5,32.7,0,0,0
SYS-1438,3.0,48,2,0,0,2527,7.4,25.3,0,0,0
SYS-1439,2.77,59,0,0,0,411,7.6,31.1,0,0,0
SYS-1440,2.55,84,0,1,0,2020,11.852533584620204,37.1,1,1,1
SYS-1441,3.02,66,1,0,0,1100,5.1,29.7,0,0,0
SYS-1442,3.1,85,5,1,1,2144,5.416033475199861,34.3,1,4,1
SYS-1443,3.16,121,1,1,0,1200,5.5,31.3,0,0,0
SYS-1444,2.63,26,1,0,0,2761,6.9,34.9,1,1,1
SYS-1445,2.27,95,0,1,0,370,4.2,23.4,1,1,1
SYS-1446,2.9,84,1,1,0,1766,1.1,33.4,0,0,0
SYS-1447,3.08,21,1,1,0,1544,3.5,29.1,0,0,0
SYS-1448,3.09,63,0,0,0,2334,4.0,33.9,0,0,0
SYS-1449,2.96,2,0,0,0,2132,4.8,29.8,0,0,0
SYS-1450,3.09,59,2,0,0,586,3.4,26.2,0,0,0
SYS-1451,2.75,36,3,0,0,1145,5.3,26.6,0,0,0
SYS-1452,3.25,47,1,0,0,995,1.3,29.7,0,0,0
SYS-1453,3.16,39,1,0,0,245,2.8,32.4,0,0,0
SYS-1454,2.92,51,1,1,0,2924,4.0,36.4,0,0,0
SYS-1455,2.96,50,0,0,0,1517,1.8,29.9,0,0,0
SYS-1456,3.06,38,8,1,0,948,5.605787657743398,37.7,1,4,1
SYS-1457,2.72,63,2,0,0,1680,9.1,28.1,0,0,0
SYS-1458,2.57,64,1,0,0,477,3.4,29.6,1,1,1
SYS-1459,2.82,121,0,0,0,1686,8.4,32.9,0,0,0
SYS-1460,3.09,96,0,0,0,2221,4.7,40.3,0,0,0
SYS-1461,2.65,61,1,0,0,2523,6.4,26.9,1,1,1
SYS-1462,2.7,56,8,1,1,930,6.0,30.6,1,4,1
SYS-1463,2.95,104,1,0,0,458,2.0,26.7,0,0,0
SYS-1464,3.08,20,2,0,0,1921,3.9,33.2,0,0,0
SYS-1465,2.87,6,3,0,1,2170,1.2,30.4,1,4,1
SYS-1466,2.93,13,0,1,0,2634,5.4,36.3,0,0,0
SYS-1467,3.11,46,1,1,0,2335,2.8,30.3,0,0,0
SYS-1468,2.7,45,2,0,0,2443,4.5,33.2,0,0,0
SYS-1469,2.72,15,0,0,0,342,5.0,33.7,0,0,0
SYS-1470,2.59,41,4,1,0,1137,1.0744980048457937,26.6,1,4,1
SYS-1471,2.74,87,5,1,0,484,6.0,34.5,1,4,1
SYS-1472,2.9,106,0,0,0,2094,4.4,29.8,0,0,0
SYS-1473,2.96,10,0,0,0,2595,6.6,30.7,0,0,0
SYS-1474,2.82,47,2,1,0,822,7.5,42.0,0,0,0
SYS-1475,2.89,41,1,0,0,278,1.0,25.2,0,0,0
SYS-1476,2.74,35,5,0,0,1673,2.7,33.1,1,4,1
SYS-1477,2.7,135,0,0,0,2380,4.4,33.4,0,0,0
SYS-1478,2.69,116,6,1,0,621,1.2372352244159974,32.0,1,4,1
SYS-1479,2.55,100,4,1,0,2290,6.0,21.4,1,4,1
SYS-1480,2.85,20,6,0,0,426,1.7033774644303503,30.1,1,4,1
SYS-1481,2.72,7,4,1,1,1048,9.0,29.7,1,4,1
SYS-1482,2.88,105,5,0,0,2827,3.7600662620869842,33.1,1,4,1
SYS-1483,3.3,57,3,0,0,2545,8.2,34.4,1,1,1
SYS-1484,2.94,28,1,0,0,1061,9.4,30.6,0,0,0
SYS-1485,2.6,112,0,0,0,1379,3.0678779959979963,25.6,1,1,1
SYS-1486,2.86,41,5,1,0,2291,2.6688371999784026,34.7,1,4,1
SYS-1487,2.56,19,1,0,0,720,3.9,27.9,1,1,1
SYS-1488,2.71,75,1,0,0,1201,7.9,36.8,0,0,0
SYS-1489,2.64,26,3,0,0,1108,5.033191159995062,33.8,1,1,1
SYS-1490,2.93,121,2,0,0,2684,6.6,39.9,1,1,1
SYS-1491,2.84,73,2,0,0,2071,9.3,32.5,1,1,1
SYS-1492,3.07,65,4,0,0,2509,6.5,44.1,0,0,0
SYS-1493,3.16,132,1,0,1,395,9.0,18.3,0,0,0
SYS-1494,2.82,0,1,0,0,1209,4.9,33.8,0,0,0
SYS-1495,2.52,73,1,0,1,282,1.9,32.0,1,4,1
SYS-1496,3.21,88,3,0,0,205,4.3,36.1,0,0,0
SYS-1497,3.06,12,5,0,0,948,5.5,37.7,1,4,1
SYS-1498,2.42,24,2,0,0,2386,5.3,38.9,1,1,1
SYS-1499,3.3,94,5,1,0,2779,1.5944407749090939,25.2,1,4,1
SYS-1500,3.2,104,4,0,0,1133,3.7,23.1,1,4,1
SYS-1501,3.23,4,2,0,0,817,2.4,34.1,0,0,0
SYS-1502,3.0,55,4,0,0,2196,3.082736649824121,30.2,1,4,1
SYS-1503,2.48,136,1,0,0,1477,6.4,32.9,1,1,1
SYS-1504,3.04,22,6,0,0,2499,1.0816275774423394,31.8,1,4,1
SYS-1505,2.88,21,0,1,0,1363,4.9,27.1,0,0,0
SYS-1506,2.63,65,2,0,0,1522,6.2,30.2,1,1,1
SYS-1507,2.61,36,3,0,0,2188,2.9952840147718818,40.7,1,4,1
SYS-1508,2.47,65,6,0,1,1954,1.1050416983148135,32.5,1,4,1
SYS-1509,3.07,48,1,0,0,1184,8.5,34.9,0,0,0
SYS-1510,2.7,123,1,0,0,1276,1.4,37.6,0,0,0
SYS-1511,2.9,111,7,1,0,809,1.9984418547473426,39.8,1,4,1
SYS-1512,2.33,65,3,0,0,1733,3.1,29.5,1,4,1
SYS-1513,3.13,46,1,0,0,1250,3.0,34.2,0,0,0
SYS-1514,2.82,115,1,0,0,1339,2.3,37.8,0,0,0
SYS-1515,3.14,50,7,1,0,282,2.1057121848835525,30.4,1,4,1
SYS-1516,3.01,195,0,0,0,1076,7.8,28.3,0,0,0
SYS-1517,3.3,10,0,0,0,2545,3.3,25.2,0,0,0
SYS-1518,2.93,88,2,0,0,2818,8.8,40.2,1,1,1
SYS-1519,2.84,25,2,0,0,491,1.4,30.0,0,0,0
SYS-1520,3.3,18,1,0,0,1852,7.3,26.5,0,0,0
SYS-1521,3.09,20,5,1,0,1389,3.925683807121,31.3,1,4,1
SYS-1522,2.6,68,0,0,0,2431,10.0,29.6,1,1,1
SYS-1523,2.82,51,0,1,0,2710,8.2,25.2,0,0,0
SYS-1524,2.96,89,2,1,0,2291,7.620558699585501,26.5,1,1,1
SYS-1525,2.68,47,1,0,0,2797,3.8809131280126676,28.2,1,1,1
SYS-1526,2.88,177,3,0,0,1717,9.4,27.2,1,1,1
SYS-1527,2.95,55,3,0,0,2440,4.5,32.8,0,0,0
SYS-1528,2.86,21,5,1,0,1471,2.9,42.1,1,4,1
SYS-1529,3.03,94,3,1,0,868,2.8898540491159044,31.0,1,4,1
SYS-1530,2.81,39,2,0,0,2177,8.8,31.7,0,0,0
SYS-1531,3.18,35,1,0,0,530,6.6,29.9,0,0,0
SYS-1532,2.37,47,1,0,1,1174,5.5,43.0,1,1,1
SYS-1533,3.16,141,1,0,0,2738,2.4,45.0,0,0,0
SYS-1534,3.19,88,3,0,0,1606,9.1,26.5,0,0,0
SYS-1535,2.85,40,1,0,0,611,6.0,23.9,0,0,0
SYS-1536,3.25,87,1,0,0,524,3.3,30.6,0,0,0
SYS-1537,3.12,91,0,0,0,2222,6.0,36.1,0,0,0
SYS-1538,2.79,72,2,0,0,521,7.1,33.9,0,0,0
SYS-1539,2.92,119,2,0,0,1251,7.0,27.5,0,0,0
SYS-1540,3.28,6,1,0,0,456,3.5,30.3,0,0,0
SYS-1541,3.0,47,0,0,0,1846,10.0,32.3,0,0,0
SYS-1542,3.17,21,0,0,0,648,8.1,36.0,0,0,0
SYS-1543,3.3,147,6,1,1,536,1.1501218444693184,33.8,1,4,1
SYS-1544,3.12,67,1,0,0,2919,2.0,38.1,0,0,0
SYS-1545,3.24,89,8,0,0,2654,2.562415005049737,25.8,1,4,1
SYS-1546,3.23,62,1,0,0,840,1.6,30.9,0,0,0
SYS-1547,2.91,68,2,0,0,1698,3.6,30.2,0,0,0
SYS-1548,2.78,90,3,1,1,2114,3.0,26.3,1,4,1
SYS-1549,3.02,10,1,1,1,257,1.8,30.4,0,0,0
SYS-1550,3.02,24,0,0,0,1834,2.2,32.7,0,0,0
SYS-1551,3.29,98,1,0,0,1837,1.9,31.0,0,0,0
SYS-1552,3.01,112,5,1,0,1050,2.5068045013785225,30.3,1,4,1
SYS-1553,3.3,66,1,0,0,2206,1.9,25.1,0,0,0
SYS-1554,3.15,95,0,0,0,1509,2.3,27.2,0,0,0
SYS-1555,3.16,62,0,0,0,1315,7.4,29.9,0,0,0
SYS-1556,3.3,71,2,0,1,2242,5.1,31.4,0,0,0
SYS-1557,2.99,123,0,0,0,1765,2.0,27.0,0,0,0
SYS-1558,3.26,93,1,0,0,2105,1.5,37.1,0,0,0
SYS-1559,2.98,103,1,0,0,429,5.5,29.3,0,0,0
SYS-1560,3.3,10,0,0,0,762,1.6,39.0,0,0,0
SYS-1561,3.08,54,2,0,0,2043,5.4,36.8,0,0,0
SYS-1562,2.53,15,1,1,0,793,6.8,34.3,1,1,1
SYS-1563,2.8,42,2,1,0,808,9.1,30.0,0,0,0
SYS-1564,3.1,65,0,0,0,2344,9.257951271178007,30.0,1,1,1
SYS-1565,2.82,134,2,0,0,1848,2.6,32.8,1,1,1
SYS-1566,2.74,49,0,0,0,1195,8.4,37.9,0,0,0
SYS-1567,2.91,5,1,0,0,684,5.4,30.2,0,0,0
SYS-1568,2.5,17,1,0,0,2145,7.1,32.9,1,1,1
SYS-1569,2.8,22,2,0,0,410,7.7,40.5,0,0,0
SYS-1570,2.34,54,3,0,0,1719,8.963620603484017,36.7,1,1,1
SYS-1571,3.1,8,1,1,0,1347,1.3,34.4,0,0,0
SYS-1572,2.59,53,3,1,0,1137,1.732032317186828,26.6,1,4,1
SYS-1573,3.3,120,0,1,0,1189,5.5,34.5,0,0,0
SYS-1574,2.54,164,4,1,0,2461,3.8028650991980886,38.7,1,4,1
SYS-1575,3.17,87,1,0,1,2897,3.0,35.4,0,0,0
SYS-1576,2.84,77,0,0,0,1940,3.7,27.0,0,0,0
SYS-1577,2.6,53,5,1,0,428,0.7459280571505262,28.3,1,4,1
SYS-1578,3.21,40,2,0,0,2664,3.1,35.1,0,0,0
SYS-1579,2.95,87,1,1,0,363,5.7,36.5,0,0,0
SYS-1580,3.3,65,1,0,0,560,8.8,31.9,0,0,0
SYS-1581,2.44,103,3,0,0,464,4.0,30.6,1,4,1
SYS-1582,3.07,58,1,1,0,1826,2.6,29.6,0,0,0
SYS-1583,2.87,59,0,0,0,2331,8.9,27.6,0,0,0
SYS-1584,2.98,73,1,0,0,863,8.8,28.7,0,0,0
SYS-1585,2.93,93,0,0,0,2132,2.6,25.8,0,0,0
SYS-1586,2.73,94,0,0,0,2174,7.6,30.9,1,1,1
SYS-1587,3.12,97,1,0,0,1411,7.2,36.6,0,0,0
SYS-1588,2.88,92,9,1,0,2151,6.0,31.5,1,4,1
SYS-1589,2.79,54,0,0,1,1139,4.3,34.9,0,0,0
SYS-1590,2.62,41,1,0,1,2041,7.0,28.2,1,1,1
SYS-1591,2.92,67,2,0,0,1092,9.2,32.8,0,0,0
SYS-1592,2.87,78,0,0,1,2255,9.5,22.7,1,1,1
SYS-1593,2.88,159,3,1,1,814,6.0,29.8,1,4,1
SYS-1594,2.74,51,1,1,0,2533,6.4,24.6,0,0,0
SYS-1595,3.12,0,5,1,0,2459,4.8,29.9,1,4,1
SYS-1596,2.69,66,1,0,0,2791,8.5,27.4,1,1,1
SYS-1597,2.69,173,1,0,0,654,10.508406339432007,24.2,1,1,1
SYS-1598,2.94,78,0,0,0,2766,1.9,23.4,0,0,0
SYS-1599,2.99,61,1,0,0,1037,2.5,26.4,0,0,0
SYS-1600,3.19,66,0,0,0,1609,3.8,29.8,0,0,0
SYS-1601,2.51,95,0,0,0,1980,3.3,28.1,1,1,1
SYS-1602,2.81,49,5,1,1,203,3.4471316336662166,29.3,1,4,1
SYS-1603,3.22,90,6,1,0,1977,4.433220545012639,30.7,1,4,1
SYS-1604,3.12,30,0,0,0,1068,6.7,27.9,0,0,0
SYS-1605,3.04,50,4,0,0,2800,7.9,34.7,1,1,1
SYS-1606,2.91,61,0,0,0,2381,4.7,36.5,0,0,0
SYS-1607,2.94,172,3,0,0,1415,4.6,38.9,1,1,1
SYS-1608,3.11,58,2,0,0,2265,5.5,34.8,0,0,0
SYS-1609,2.61,29,0,0,0,1976,9.8,34.7,1,1,1
SYS-1610,3.05,46,3,1,0,277,0.3,38.9,1,4,1
SYS-1611,3.08,110,11,1,0,752,0.3,34.8,1,4,1
SYS-1612,2.72,19,1,0,0,2211,3.6,23.1,0,0,0
SYS-1613,2.78,74,1,0,0,2555,8.2,23.3,1,1,1
SYS-1614,2.98,74,3,0,0,2974,9.9,34.4,1,1,1
SYS-1615,2.83,75,1,0,0,736,3.3,34.1,0,0,0
SYS-1616,2.33,68,0,0,0,342,10.0,32.9,1,1,1
SYS-1617,2.94,97,5,1,0,2858,0.3,29.4,1,4,1
SYS-1618,3.08,79,1,0,0,454,2.3,31.1,0,0,0
SYS-1619,2.85,43,0,0,1,2781,8.6,38.0,1,1,1
SYS-1620,3.17,114,2,0,1,2426,2.4,34.9,0,0,0
SYS-1621,2.73,72,3,1,0,2848,5.3,21.7,0,0,0
SYS-1622,3.3,81,4,1,1,2325,3.7069443830053617,30.6,1,4,1
SYS-1623,3.3,77,0,0,0,1455,8.2,36.5,0,0,0
SYS-1624,2.73,75,0,0,0,2797,4.4,34.7,0,0,0
SYS-1625,2.53,42,1,0,0,2050,9.3,34.8,1,1,1
SYS-1626,3.11,68,2,0,0,2271,9.9,34.5,1,1,1
SYS-1627,3.24,148,1,0,0,689,5.5,30.7,0,0,0
SYS-1628,2.56,119,1,0,0,1971,2.0,33.4,1,1,1
SYS-1629,2.63,63,1,0,0,1680,6.0,28.4,1,1,1
SYS-1630,2.94,16,3,1,0,1144,5.5,31.9,0,0,0
SYS-1631,2.42,46,0,1,0,355,4.2,28.7,1,1,1
SYS-1632,3.09,26,2,0,0,2472,9.9,24.9,0,0,0
SYS-1633,3.0,95,0,0,0,2471,9.1,36.8,1,1,1
SYS-1634,2.24,50,1,0,0,1308,6.8,27.7,1,1,1
SYS-1635,2.75,22,0,0,0,2127,1.9,25.3,0,0,0
SYS-1636,2.66,39,4,0,0,869,4.9,33.9,1,4,1
SYS-1637,2.81,80,1,0,0,2007,8.2,29.8,1,1,1
SYS-1638,2.83,46,1,0,0,1387,6.6,26.0,0,0,0
SYS-1639,2.64,42,8,1,0,1964,0.3,37.9,1,4,1
SYS-1640,3.3,31,0,0,0,1710,8.5,25.3,0,0,0
SYS-1641,3.19,85,3,0,0,221,4.5,28.4,0,0,0
SYS-1642,3.04,94,7,1,0,2021,6.0,45.0,1,4,1
SYS-1643,2.7,74,2,0,1,452,1.6,30.4,0,0,0
SYS-1644,2.89,117,1,0,0,285,4.5,18.6,0,0,0
SYS-1645,2.64,55,1,0,0,2167,3.0,31.2,1,1,1
SYS-1646,3.13,21,2,0,0,1425,3.0,28.7,0,0,0
SYS-1647,2.86,49,2,1,0,395,8.0,34.5,0,0,0
SYS-1648,3.19,14,0,0,1,1483,5.3,32.7,0,0,0
SYS-1649,2.57,47,1,0,0,831,6.8,31.4,1,1,1
SYS-1650,2.98,51,2,0,1,380,1.8,33.0,0,0,0
SYS-1651,2.97,87,3,0,0,1759,7.8,34.9,1,1,1
SYS-1652,2.87,27,1,0,1,2954,4.0,21.9,0,0,0
SYS-1653,3.26,118,1,1,0,3091,9.494536384583132,38.1,1,1,1
SYS-1654,3.09,111,3,0,0,938,4.7,32.8,0,0,0
SYS-1655,3.26,133,1,0,0,1499,2.4,27.6,0,0,0
SYS-1656,2.41,92,0,0,0,2773,3.7,26.6,1,1,1
SYS-1657,2.94,23,3,0,0,2612,3.4,36.6,1,4,1
SYS-1658,2.99,89,1,0,0,2438,4.5,25.6,0,0,0
SYS-1659,2.88,3,1,0,0,1659,3.3,28.7,0,0,0
SYS-1660,2.92,81,1,0,0,1689,5.9,39.1,0,0,0
SYS-1661,2.74,51,1,0,0,644,1.2,35.5,0,0,0
SYS-1662,3.02,76,0,0,0,2422,2.4,26.7,0,0,0
SYS-1663,2.5,62,1,0,0,1887,1.4,34.8,1,1,1
SYS-1664,2.94,29,5,1,0,2612,3.378930809075272,36.6,1,4,1
SYS-1665,2.65,60,1,0,0,1153,6.7,31.7,1,1,1
SYS-1666,3.3,37,7,1,0,1494,2.9470418363350497,34.8,1,4,1
SYS-1667,3.3,110,5,1,0,968,1.5063153316216065,33.2,1,4,1
SYS-1668,3.01,70,6,0,0,1747,1.5935679974510488,27.9,1,4,1
SYS-1669,2.82,56,0,0,0,2205,7.2,27.2,0,0,0
SYS-1670,2.57,82,0,0,0,1169,2.5,24.5,1,1,1
SYS-1671,3.2,47,3,0,0,652,2.2,38.1,1,4,1
SYS-1672,2.61,92,2,0,0,2987,4.959535227798029,39.1,1,1,1
SYS-1673,3.3,61,1,0,0,2746,2.8,27.1,0,0,0
SYS-1674,3.07,39,1,0,0,499,8.4,45.0,0,0,0
SYS-1675,3.22,96,3,0,0,466,8.7,38.7,0,0,0
SYS-1676,2.75,73,5,0,1,1640,4.829156814903716,28.8,1,4,1
SYS-1677,3.3,114,2,0,0,1918,7.5,38.8,1,1,1
SYS-1678,2.49,105,0,0,0,2587,6.650352200730424,40.3,1,1,1
SYS-1679,2.93,64,2,0,0,2100,7.6,26.9,0,0,0
SYS-1680,3.1,120,2,1,0,2114,3.5,32.7,1,4,1
SYS-1681,2.57,62,5,1,1,507,6.0,34.0,1,4,1
SYS-1682,2.81,28,1,0,0,1011,9.9,36.2,0,0,0
SYS-1683,2.79,23,1,0,0,2350,9.2,38.7,1,1,1
SYS-1684,3.16,23,2,1,0,1074,8.4,37.0,0,0,0
SYS-1685,2.82,46,0,0,0,1657,2.6,31.6,0,0,0
SYS-1686,2.62,35,4,0,0,901,6.6,30.5,1,1,1
SYS-1687,2.71,111,1,0,0,2639,5.7,27.0,0,0,0
SYS-1688,2.65,8,0,0,0,1593,3.5,33.2,1,1,1
SYS-1689,3.21,48,2,1,0,793,8.2,30.4,0,0,0
SYS-1690,3.3,52,1,0,0,2215,5.9,27.7,0,0,0
SYS-1691,2.63,55,1,0,0,2682,4.9,32.9,1,1,1
SYS-1692,2.52,46,1,0,0,688,5.998365445845893,30.1,1,1,1
SYS-1693,2.57,46,3,0,0,540,2.4,28.1,1,4,1
SYS-1694,2.98,74,4,1,0,2035,0.49088063274275506,35.2,1,4,1
SYS-1695,3.3,17,0,0,0,1591,3.4,30.2,0,0,0
SYS-1696,3.18,47,2,0,1,2892,8.1,28.2,0,0,0
SYS-1697,2.57,35,0,0,1,2010,7.5,29.7,1,1,1
SYS-1698,2.9,106,7,0,0,809,1.584572497183796,39.8,1,4,1
SYS-1699,2.69,42,3,0,1,386,2.0,27.2,1,4,1
SYS-1700,3.09,105,3,0,1,278,5.1,30.2,0,0,0
SYS-1701,2.68,69,4,1,0,420,0.3,30.6,1,4,1
SYS-1702,2.79,165,4,1,0,2679,5.613434125711398,31.2,1,4,1
SYS-1703,3.3,27,1,0,0,2437,4.1,29.7,0,0,0
SYS-1704,3.09,85,2,0,0,1521,1.6,33.1,0,0,0
SYS-1705,2.93,53,2,1,0,2169,7.1,33.6,0,0,0
SYS-1706,2.75,103,3,1,0,2266,1.198445280074195,28.4,1,4,1
SYS-1707,2.93,81,2,1,0,2098,5.3,33.1,0,0,0
SYS-1708,2.66,25,1,0,0,1285,9.9,29.4,1,1,1
SYS-1709,3.07,54,0,1,0,2472,7.9,30.5,0,0,0
SYS-1710,2.65,82,3,0,0,2532,7.5,34.5,1,1,1
SYS-1711,3.19,31,2,0,0,279,3.1,34.3,0,0,0
SYS-1712,2.71,86,0,0,0,1727,9.6,32.9,1,1,1
SYS-1713,2.69,66,1,0,0,2291,10.704347837559192,31.3,1,1,1
SYS-1714,2.64,105,3,0,0,1627,6.2,32.1,1,1,1
SYS-1715,3.11,111,6,0,1,1622,3.5,33.7,1,4,1
SYS-1716,3.22,43,2,0,0,2934,2.7,27.2,0,0,0
SYS-1717,3.25,65,0,0,0,281,6.4,33.0,0,0,0
SYS-1718,3.3,56,0,0,0,895,6.4,35.5,0,0,0
SYS-1719,2.92,26,0,0,0,2295,7.6,34.1,1,1,1
SYS-1720,2.9,119,6,1,0,809,1.7916675496191026,39.8,1,4,1
SYS-1721,2.81,119,5,1,0,2888,2.3603579030959336,31.4,1,4,1
SYS-1722,2.53,52,1,0,0,704,1.3,37.2,1,4,1
SYS-1723,2.93,137,3,0,0,2158,9.479269845538356,37.8,1,1,1
SYS-1724,2.97,7,2,0,0,2859,7.3,28.2,0,0,0
SYS-1725,2.92,53,1,0,0,837,1.8,40.4,0,0,0
SYS-1726,3.3,101,1,1,0,2253,9.8,22.4,1,1,1
SYS-1727,3.05,50,1,0,0,608,5.3,34.6,0,0,0
SYS-1728,2.55,71,3,1,0,211,7.5,31.2,1,4,1
SYS-1729,3.3,30,1,0,0,1223,1.9,31.1,0,0,0
SYS-1730,2.89,5,3,0,0,719,6.2,26.9,0,0,0
SYS-1731,3.04,24,2,0,0,2121,5.7,35.8,0,0,0
SYS-1732,3.07,191,3,0,0,2791,8.917441618883814,29.4,1,1,1
SYS-1733,2.84,78,4,0,0,2415,10.307204716638,32.5,1,1,1
SYS-1734,2.87,99,1,0,0,726,7.0,27.0,0,0,0
SYS-1735,2.93,20,9,0,0,321,6.0,33.8,1,4,1
SYS-1736,3.02,113,1,0,1,1739,3.7,30.2,0,0,0
SYS-1737,3.02,13,0,0,0,2796,1.4,26.0,0,0,0
SYS-1738,3.07,66,0,0,0,2596,2.3,33.5,0,0,0
SYS-1739,2.76,68,3,0,0,1053,5.9,27.2,0,0,0
SYS-1740,2.7,23,0,0,0,2210,8.587197118116377,30.9,1,1,1
SYS-1741,2.8,10,0,0,0,2928,1.4,27.2,0,0,0
SYS-1742,2.82,117,1,0,0,1795,1.6,37.3,0,0,0
SYS-1743,3.12,168,0,0,1,456,7.1,31.6,0,0,0
SYS-1744,3.02,73,0,0,0,2069,7.7,34.2,1,1,1
SYS-1745,3.04,51,6,1,0,2499,1.3296652276654022,31.8,1,4,1
SYS-1746,3.28,77,1,0,1,2220,8.6,28.6,1,1,1
SYS-1747,2.75,127,1,0,0,2363,6.3,30.7,0,0,0
SYS-1748,2.62,77,11,1,0,811,2.7152349545934102,36.1,1,4,1
SYS-1749,3.28,94,1,1,1,2940,8.3,30.4,1,1,1
SYS-1750,3.3,83,0,0,0,2166,3.4,33.7,0,0,0
SYS-1751,3.29,58,2,0,0,2422,4.8,28.5,0,0,0
SYS-1752,3.03,58,1,0,0,221,1.7,33.6,0,0,0
SYS-1753,3.07,17,2,0,0,2638,5.5,39.5,0,0,0
SYS-1754,2.85,87,0,0,0,2230,9.2,38.2,1,1,1
SYS-1755,2.95,42,0,0,1,2443,2.6,30.4,0,0,0
SYS-1756,3.03,51,2,0,0,1673,6.2,31.2,0,0,0
SYS-1757,2.83,72,0,1,0,1766,1.2,38.6,0,0,0
SYS-1758,3.01,92,6,0,0,551,2.728499912235909,32.8,1,4,1
SYS-1759,3.11,1,2,1,0,2966,1.2,32.9,0,0,0
SYS-1760,2.91,85,1,0,0,1243,5.1,37.7,0,0,0
SYS-1761,2.9,20,1,1,0,2126,9.5,32.0,0,0,0
SYS-1762,2.86,96,0,0,0,295,4.1,36.8,0,0,0
SYS-1763,3.06,36,1,0,1,2010,4.4,30.3,0,0,0
SYS-1764,2.74,24,1,0,0,2307,3.0,31.9,0,0,0
SYS-1765,3.3,15,2,0,0,252,5.1,28.0,0,0,0
SYS-1766,2.69,81,0,0,0,2551,3.6,21.1,1,1,1
SYS-1767,3.17,89,2,0,0,1559,5.3,32.4,0,0,0
SYS-1768,2.79,71,0,0,0,1757,6.1,41.4,0,0,0
SYS-1769,2.81,34,1,0,0,656,3.0,29.5,0,0,0
SYS-1770,2.72,54,0,0,0,2155,9.4,26.9,1,1,1
SYS-1771,3.11,106,8,1,1,1622,2.932985133477904,33.7,1,4,1
SYS-1772,2.35,22,4,1,0,936,0.9843417185044849,28.3,1,4,1
SYS-1773,2.78,29,1,0,0,490,5.5,27.4,0,0,0
SYS-1774,3.03,38,4,0,0,2040,4.8,29.8,0,0,0
SYS-1775,2.7,1,0,0,0,2475,2.3,30.3,0,0,0
SYS-1776,2.68,47,2,0,0,2033,3.2,38.6,1,1,1
SYS-1777,3.3,3,1,0,0,1894,8.9,35.9,1,1,1
SYS-1778,3.26,22,2,0,0,2452,6.9,34.8,0,0,0
SYS-1779,2.98,9,3,0,0,2887,8.1,32.3,0,0,0
SYS-1780,3.08,33,0,0,0,1593,7.9,33.6,0,0,0
SYS-1781,2.87,69,8,0,0,2755,0.3,32.7,1,4,1
SYS-1782,3.04,18,0,0,0,446,3.6,35.7,0,0,0
SYS-1783,3.27,123,1,0,0,1261,4.4,26.4,0,0,0
SYS-1784,2.75,40,2,0,0,850,5.7,41.8,0,0,0
SYS-1785,3.3,73,1,0,0,2594,3.3,25.3,0,0,0
SYS-1786,3.3,67,1,0,0,892,4.1,28.8,0,0,0
SYS-1787,2.54,166,9,1,0,2461,4.074903285161513,38.7,1,4,1
SYS-1788,2.89,31,4,0,0,1162,1.8369824092909588,33.6,1,4,1
SYS-1789,3.3,89,1,0,0,1057,7.9,30.8,0,0,0
SYS-1790,3.24,69,3,0,0,941,3.1,34.4,1,4,1
SYS-1791,2.93,1,0,1,0,2505,7.3,27.7,0,0,0
SYS-1792,3.23,103,0,0,0,747,2.9,36.8,0,0,0
SYS-1793,2.62,90,2,0,0,3198,8.836163452819019,32.9,1,1,1
SYS-1794,2.87,42,2,0,0,2900,10.0,34.5,1,1,1
SYS-1795,3.17,24,3,0,0,1232,4.0,26.8,1,4,1
SYS-1796,3.18,110,2,0,0,1156,5.8,30.8,0,0,0
SYS-1797,3.05,52,1,0,1,2830,5.8,34.8,0,0,0
SYS-1798,2.78,53,2,1,0,1674,9.7,38.3,0,0,0
SYS-1799,3.01,59,1,0,0,475,10.0,34.3,0,0,0
SYS-1800,3.02,73,0,0,0,2092,2.2,34.5,0,0,0
SYS-1801,2.96,49,0,0,1,278,9.9,24.5,0,0,0
SYS-1802,2.41,105,0,0,0,611,4.1,36.7,1,1,1
SYS-1803,3.28,77,0,0,0,1787,9.9,33.2,1,1,1
SYS-1804,3.01,48,2,0,0,853,9.8,26.4,0,0,0
SYS-1805,3.12,17,0,0,0,1065,9.2,29.8,0,0,0
SYS-1806,2.68,27,3,0,0,946,0.3,28.3,1,4,1
SYS-1807,2.77,12,1,0,0,1237,5.3,31.5,0,0,0
